voltage,current,active_power,reactive_power,apparent_power,power_factor,timestamp,reliable,device_id,load_type,probe_id,frequency,energy,temperature,bulb,fan,iron,labels
233.67,4.162097,923.9294,303.681,972.5573,0.95,2025-12-09T23:46:29.216853,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,4.190356,930.2024,305.7426,979.1604,0.95,2025-12-09T23:46:32.316632,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.156096,31.00371,19.21437,36.47496,0.85,2025-12-09T23:46:35.357132,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.236291,46.93195,29.08581,55.21405,0.85,2025-12-09T23:46:38.455351,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.200502,39.8237,24.68051,46.85141,0.85,2025-12-09T23:46:41.399480,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.215341,42.77094,26.50705,50.31875,0.85,2025-12-09T23:46:44.502808,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.229191,45.52185,28.2119,53.55511,0.85,2025-12-09T23:46:47.516008,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.246999,49.05883,30.40393,57.71627,0.85,2025-12-09T23:46:50.558004,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.25108,49.86934,30.90623,58.6698,0.85,2025-12-09T23:46:53.556739,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.265039,52.64196,32.62455,61.93172,0.85,2025-12-09T23:46:56.637382,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.190696,37.87604,23.47346,44.56004,0.85,2025-12-09T23:46:59.676750,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.131611,26.1405,16.20043,30.75353,0.85,2025-12-09T23:47:02.666956,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.300084,59.60257,36.93835,70.12067,0.85,2025-12-09T23:47:05.764898,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.259475,51.53681,31.93964,60.63154,0.85,2025-12-09T23:47:08.783279,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.252599,50.17109,31.09324,59.02481,0.85,2025-12-09T23:47:11.843205,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.160524,31.88313,19.75938,37.50956,0.85,2025-12-09T23:47:14.858829,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.299699,59.52615,36.89099,70.03076,0.85,2025-12-09T23:47:17.917173,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.1463,920.4226,302.5283,968.8659,0.95,2025-12-09T23:47:20.956991,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,4.159763,923.4113,303.5106,972.0119,0.95,2025-12-09T23:47:23.996987,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.232529,46.18479,28.62276,54.33504,0.85,2025-12-09T23:47:27.046798,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.245538,48.76858,30.22405,57.3748,0.85,2025-12-09T23:47:30.070014,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.222794,44.25117,27.42441,52.0602,0.85,2025-12-09T23:47:33.117090,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.130697,25.95897,16.08793,30.53997,0.85,2025-12-09T23:47:36.177080,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.180068,35.76497,22.16513,42.07644,0.85,2025-12-09T23:47:39.197029,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.206007,40.91698,25.35807,48.13763,0.85,2025-12-09T23:47:42.217431,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.217761,43.25154,26.80489,50.88416,0.85,2025-12-09T23:47:45.277325,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.236087,46.89147,29.06072,55.16644,0.85,2025-12-09T23:47:48.319343,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.135293,26.87185,16.65368,31.61395,0.85,2025-12-09T23:47:51.368176,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.214685,42.64063,26.42628,50.16544,0.85,2025-12-09T23:47:54.365785,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.205644,40.84488,25.31337,48.0528,0.85,2025-12-09T23:47:57.406323,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.207271,41.16809,25.51369,48.43304,0.85,2025-12-09T23:48:00.470445,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.210376,41.78473,25.89585,49.1585,0.85,2025-12-09T23:48:03.514268,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.225157,44.7206,27.71534,52.61247,0.85,2025-12-09T23:48:06.546412,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.236643,47.00199,29.12922,55.29646,0.85,2025-12-09T23:48:09.587004,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.254827,50.61357,31.36747,59.54538,0.85,2025-12-09T23:48:12.626314,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.211528,42.01352,26.03764,49.42767,0.85,2025-12-09T23:48:15.667144,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.183728,928.731,305.2592,977.6116,0.95,2025-12-09T23:48:18.726337,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,4.169438,925.559,304.2165,974.2726,0.95,2025-12-09T23:48:21.768204,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,4.16331,924.1986,303.7693,972.8406,0.95,2025-12-09T23:48:24.835874,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.227568,45.1995,28.01213,53.17588,0.85,2025-12-09T23:48:27.846269,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.24594,48.84854,30.2736,57.46886,0.85,2025-12-09T23:48:30.886575,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.307211,61.01811,37.81562,71.78601,0.85,2025-12-09T23:48:33.926540,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.13844,27.49689,17.04104,32.34929,0.85,2025-12-09T23:48:36.966085,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.217109,43.12211,26.72468,50.73189,0.85,2025-12-09T23:48:40.006759,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.313357,62.23883,38.57216,73.22215,0.85,2025-12-09T23:48:43.037709,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.31939,63.43717,39.31482,74.63197,0.85,2025-12-09T23:48:46.086902,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.239207,47.51125,29.44483,55.89559,0.85,2025-12-09T23:48:49.128840,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.173878,34.53549,21.40317,40.62999,0.85,2025-12-09T23:48:52.166552,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.147667,29.32956,18.17683,34.50536,0.85,2025-12-09T23:48:55.240440,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.156117,31.00789,19.21696,36.47987,0.85,2025-12-09T23:48:58.268303,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.221855,44.06478,27.30889,51.84091,0.85,2025-12-09T23:49:01.306538,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.260299,51.70037,32.04101,60.82396,0.85,2025-12-09T23:49:04.355239,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.269951,53.61761,33.2292,63.07954,0.85,2025-12-09T23:49:07.387709,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.236284,46.93068,29.08502,55.21256,0.85,2025-12-09T23:49:10.427065,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.254174,50.48388,31.28709,59.3928,0.85,2025-12-09T23:49:13.467311,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.222819,44.25624,27.42755,52.06616,0.85,2025-12-09T23:49:16.506662,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.21382,42.46882,26.31981,49.96332,0.85,2025-12-09T23:49:19.546827,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.194036,38.53925,23.88448,45.34029,0.85,2025-12-09T23:49:22.586763,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.254475,50.54361,31.32412,59.46307,0.85,2025-12-09T23:49:25.647965,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.311157,61.80192,38.30138,72.70814,0.85,2025-12-09T23:49:28.687759,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.240535,47.77485,29.60819,56.2057,0.85,2025-12-09T23:49:31.727870,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.25526,50.69971,31.42086,59.64671,0.85,2025-12-09T23:49:34.771834,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.273949,54.4116,33.72127,64.01364,0.85,2025-12-09T23:49:37.787695,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.121781,914.9798,300.7395,963.1367,0.95,2025-12-09T23:49:40.848275,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.243037,48.27182,29.91618,56.79037,0.85,2025-12-09T23:49:43.888319,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.219742,43.64505,27.04877,51.34712,0.85,2025-12-09T23:49:46.927184,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.230228,45.72782,28.33956,53.79743,0.85,2025-12-09T23:49:49.969227,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.240937,47.85475,29.65771,56.2997,0.85,2025-12-09T23:49:53.010599,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.128773,25.57687,15.85112,30.09044,0.85,2025-12-09T23:49:56.048421,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.206741,41.06283,25.44846,48.30921,0.85,2025-12-09T23:49:59.087375,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.282674,56.14455,34.79526,66.05241,0.85,2025-12-09T23:50:02.127553,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.206718,41.05823,25.4456,48.3038,0.85,2025-12-09T23:50:05.184450,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.258165,51.27669,31.77843,60.32551,0.85,2025-12-09T23:50:08.207863,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.236313,46.93645,29.0886,55.21935,0.85,2025-12-09T23:50:11.247154,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.262727,52.1828,32.33999,61.39152,0.85,2025-12-09T23:50:14.323059,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.155176,30.821,19.10114,36.26,0.85,2025-12-09T23:50:17.328117,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.166455,33.06112,20.48944,38.89544,0.85,2025-12-09T23:50:20.369190,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.188822,37.50373,23.24273,44.12204,0.85,2025-12-09T23:50:23.407755,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.183739,928.7336,305.26,977.6143,0.95,2025-12-09T23:50:26.462536,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.230528,45.78736,28.37645,53.86748,0.85,2025-12-09T23:50:29.529063,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.247492,49.1568,30.46464,57.83152,0.85,2025-12-09T23:50:32.528626,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.261928,52.02392,32.24153,61.20461,0.85,2025-12-09T23:50:35.587404,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.30891,61.35555,38.02475,72.183,0.85,2025-12-09T23:50:38.645338,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.139091,27.6261,17.12112,32.50129,0.85,2025-12-09T23:50:41.691529,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.302798,60.14162,37.27242,70.75484,0.85,2025-12-09T23:50:44.707347,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.224454,44.58089,27.62875,52.4481,0.85,2025-12-09T23:50:47.747750,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.269633,53.55446,33.19007,63.00525,0.85,2025-12-09T23:50:50.788191,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.257472,51.139,31.6931,60.16353,0.85,2025-12-09T23:50:53.807608,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.175977,927.0106,304.6937,975.8006,0.95,2025-12-09T23:50:56.869298,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.167598,33.28825,20.63021,39.16265,0.85,2025-12-09T23:50:59.907617,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.208982,41.50782,25.72423,48.83273,0.85,2025-12-09T23:51:02.948900,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.21933,43.56312,26.99799,51.25072,0.85,2025-12-09T23:51:06.015475,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.214055,42.51543,26.3487,50.01815,0.85,2025-12-09T23:51:09.030684,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.204492,40.61617,25.17164,47.78372,0.85,2025-12-09T23:51:12.087371,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.253164,50.2833,31.16279,59.15682,0.85,2025-12-09T23:51:15.128672,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.135096,26.83276,16.62945,31.56796,0.85,2025-12-09T23:51:18.167968,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.275737,54.76671,33.94135,64.43142,0.85,2025-12-09T23:51:21.208053,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.254363,50.52146,31.31038,59.43701,0.85,2025-12-09T23:51:24.248885,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.173034,926.3571,304.479,975.1128,0.95,2025-12-09T23:51:27.308442,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.215826,42.86733,26.56678,50.43215,0.85,2025-12-09T23:51:30.348586,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.233904,46.45795,28.79205,54.65641,0.85,2025-12-09T23:51:33.388326,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.245254,48.7122,30.18911,57.30847,0.85,2025-12-09T23:51:36.416040,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.131466,26.11162,16.18252,30.71955,0.85,2025-12-09T23:51:39.448326,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.227086,45.10366,27.95274,53.06313,0.85,2025-12-09T23:51:42.487682,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.232307,46.1406,28.59538,54.28306,0.85,2025-12-09T23:51:45.547800,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.215326,42.76791,26.50517,50.31519,0.85,2025-12-09T23:51:48.588661,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.225926,44.87326,27.80995,52.79207,0.85,2025-12-09T23:51:51.628634,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.243262,48.31651,29.94388,56.84295,0.85,2025-12-09T23:51:54.679623,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.253466,50.34331,31.19998,59.22742,0.85,2025-12-09T23:51:57.696654,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.177093,927.2581,304.7751,976.0612,0.95,2025-12-09T23:52:00.755980,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.187406,37.22254,23.06845,43.79122,0.85,2025-12-09T23:52:03.788991,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.251511,49.95508,30.95938,58.77068,0.85,2025-12-09T23:52:06.836319,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.225969,44.88194,27.81533,52.80228,0.85,2025-12-09T23:52:09.868370,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.266729,52.97755,32.83254,62.32653,0.85,2025-12-09T23:52:12.916346,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.277544,55.12575,34.16387,64.85382,0.85,2025-12-09T23:52:15.947925,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.264846,52.60365,32.60081,61.88665,0.85,2025-12-09T23:52:18.990212,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.272374,54.09883,33.52745,63.64569,0.85,2025-12-09T23:52:22.048199,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.193858,38.50404,23.86266,45.29887,0.85,2025-12-09T23:52:25.089143,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.31674,62.9108,38.98861,74.0127,0.85,2025-12-09T23:52:28.128285,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.187849,929.6459,305.5597,978.5746,0.95,2025-12-09T23:52:31.168598,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.245092,48.68,30.16916,57.27058,0.85,2025-12-09T23:52:34.209148,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.260292,51.69902,32.04016,60.82237,0.85,2025-12-09T23:52:37.228427,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.277089,55.03519,34.10774,64.74728,0.85,2025-12-09T23:52:40.288427,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.227109,45.10836,27.95565,53.06866,0.85,2025-12-09T23:52:43.328357,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.192334,38.20121,23.67498,44.9426,0.85,2025-12-09T23:52:46.368890,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.315828,62.72968,38.87635,73.79961,0.85,2025-12-09T23:52:49.418124,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.229998,45.68216,28.31125,53.74371,0.85,2025-12-09T23:52:52.456977,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.246091,48.87846,30.29215,57.50407,0.85,2025-12-09T23:52:55.488977,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.264799,52.59424,32.59498,61.87558,0.85,2025-12-09T23:52:58.548743,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.165682,32.90775,20.39438,38.71499,0.85,2025-12-09T23:53:01.588511,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.179734,927.8445,304.9677,976.6785,0.95,2025-12-09T23:53:04.624911,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.200998,39.92218,24.74154,46.96727,0.85,2025-12-09T23:53:07.677629,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.225939,44.87589,27.81158,52.79517,0.85,2025-12-09T23:53:10.708440,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.236291,46.93195,29.08581,55.21405,0.85,2025-12-09T23:53:13.753200,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.243375,48.33896,29.95779,56.86936,0.85,2025-12-09T23:53:16.788624,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.138869,27.58211,17.09385,32.44954,0.85,2025-12-09T23:53:19.828934,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.27162,53.9491,33.43465,63.46953,0.85,2025-12-09T23:53:22.888830,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.287747,57.15224,35.41977,67.23792,0.85,2025-12-09T23:53:25.909207,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.231405,45.96163,28.48446,54.07251,0.85,2025-12-09T23:53:28.948658,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.221078,43.91037,27.2132,51.65925,0.85,2025-12-09T23:53:32.008681,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.27468,54.55681,33.81127,64.18448,0.85,2025-12-09T23:53:35.048889,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.162672,924.057,303.7228,972.6916,0.95,2025-12-09T23:53:38.088559,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.147544,29.30504,18.16163,34.47652,0.85,2025-12-09T23:53:41.133067,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.134629,26.73988,16.57189,31.45868,0.85,2025-12-09T23:53:44.171951,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.180603,35.8713,22.23104,42.20153,0.85,2025-12-09T23:53:47.209609,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.198988,39.52291,24.4941,46.49754,0.85,2025-12-09T23:53:50.252343,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.252419,50.13533,31.07108,58.98274,0.85,2025-12-09T23:53:53.296901,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.243565,48.37676,29.98122,56.91383,0.85,2025-12-09T23:53:56.308695,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.309223,61.41779,38.06332,72.25623,0.85,2025-12-09T23:53:59.371376,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.216181,42.93769,26.61039,50.51493,0.85,2025-12-09T23:54:02.409139,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.216432,42.98765,26.64135,50.57371,0.85,2025-12-09T23:54:05.458705,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.179268,927.7411,304.9338,976.5696,0.95,2025-12-09T23:54:08.489253,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.250234,49.70139,30.80215,58.47222,0.85,2025-12-09T23:54:11.530669,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.22889,45.46197,28.1748,53.48467,0.85,2025-12-09T23:54:14.569595,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.260433,51.72705,32.05754,60.85535,0.85,2025-12-09T23:54:17.610995,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.3047,60.51943,37.50657,71.19933,0.85,2025-12-09T23:54:20.648953,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.218565,43.41128,26.90389,51.07209,0.85,2025-12-09T23:54:23.723460,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.176156,34.98801,21.68362,41.16236,0.85,2025-12-09T23:54:26.733569,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.258385,51.32036,31.8055,60.37689,0.85,2025-12-09T23:54:29.789720,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.218195,43.33787,26.8584,50.98573,0.85,2025-12-09T23:54:32.837657,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.223795,44.45004,27.54766,52.29416,0.85,2025-12-09T23:54:35.869422,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.244114,48.48583,30.04881,57.04215,0.85,2025-12-09T23:54:38.909962,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.150333,29.8591,18.50501,35.12835,0.85,2025-12-09T23:54:41.949881,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.15734,31.2507,19.36744,36.76553,0.85,2025-12-09T23:54:45.070571,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.180095,927.9246,304.994,976.7627,0.95,2025-12-09T23:54:48.030233,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.227252,45.13659,27.97314,53.10187,0.85,2025-12-09T23:54:51.089793,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.223712,44.43359,27.53746,52.27481,0.85,2025-12-09T23:54:54.129387,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.232045,46.0887,28.56321,54.222,0.85,2025-12-09T23:54:57.169760,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.317513,63.06432,39.08375,74.19331,0.85,2025-12-09T23:55:00.210135,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.144688,28.73781,17.8101,33.80919,0.85,2025-12-09T23:55:03.250872,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.156305,31.04514,19.24005,36.5237,0.85,2025-12-09T23:55:06.298608,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.322242,64.00362,39.66588,75.29837,0.85,2025-12-09T23:55:09.329802,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.221276,43.94982,27.23765,51.70567,0.85,2025-12-09T23:55:12.409535,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.225661,44.82068,27.77736,52.73021,0.85,2025-12-09T23:55:15.429386,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,4.130054,916.8161,301.3429,965.0696,0.95,2025-12-09T23:55:18.469744,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,1,6
233.67,0.2695,53.52804,33.17369,62.97416,0.85,2025-12-09T23:55:21.509671,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.262543,52.14616,32.31729,61.34843,0.85,2025-12-09T23:55:24.558125,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.223451,44.38181,27.50538,52.21389,0.85,2025-12-09T23:55:27.590002,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.184704,36.68582,22.73583,43.15979,0.85,2025-12-09T23:55:30.630119,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.209546,41.61988,25.79368,48.96457,0.85,2025-12-09T23:55:33.690284,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
233.67,0.215569,42.81614,26.53506,50.37193,0.85,2025-12-09T23:55:36.729998,FALSE,power_monitor_1,unknown,default,50,0,25,0,1,0,2
